price,quantity,seller_inflow,buyer_outflow94.19,1.0,1.0,0.0
94.19,1.0,1.0,1.0
94.19,1.67,1.67,1.0
94.19,1.98,1.98,1.67
94.19,2.74,2.74,1.98
94.19,3.46,3.46,2.74
94.19,4.59,4.59,3.46
94.19,5.92,5.92,4.59
94.19,7.75,7.75,5.92
94.19,10.07,10.07,7.75
94.19,13.14,13.14,10.07
94.19,17.1,17.1,13.14
94.18999999999998,22.28,22.28,17.1
94.19,26.64,26.64,22.28
94.19,16.02,16.02,26.64
94.19,10.39,10.39,16.02
94.19,13.37,13.37,10.39
94.19,16.35,16.35,13.37
94.19,15.34,15.34,16.35
40.580000000000005,13.4,13.4,15.34
40.58,13.2,13.2,13.4
40.58,13.93,13.93,13.2
40.58,14.1,14.1,13.93
40.58,13.72,13.72,14.1
40.580000000000005,13.48,13.48,13.72
40.58,14.97,14.97,13.48
40.58,15.74,15.74,14.97
40.58,15.42,15.42,15.74
47.77,15.13,15.13,15.42
47.77,15.32,15.32,15.13
47.77,16.03,16.03,15.32
47.77,16.84,16.84,16.03
47.77,16.95,16.95,16.84
47.77,16.77,16.77,16.95
47.77,16.8,16.8,16.77
47.77,16.99,16.99,16.8
47.77,17.1,17.1,16.99
47.77,17.09,17.09,17.1
47.77,17.08,17.08,17.09
47.77,17.11,17.11,17.08
47.77,17.15,17.15,17.11
47.77,17.16,17.16,17.15
47.77,17.15,17.15,17.16
47.77,17.16,17.16,17.15
47.77,17.17,17.17,17.16
47.77,17.17,17.17,17.17
47.77,17.17,17.17,17.17
47.77,17.17,17.17,17.17
47.77,17.18,17.18,17.17
47.77,17.18,17.18,17.18
47.77,17.18,17.18,17.18
47.77,17.18,17.18,17.18
47.77,17.18,17.18,17.18
47.77,17.18,17.18,17.18
47.77,17.18,17.18,17.18
47.77,17.18,17.18,17.18
47.77,17.18,17.18,17.18
47.77,17.18,17.18,17.18
47.77,17.18,17.18,17.18
47.77,17.73,17.73,17.18
47.77,17.99,17.99,17.73
47.77,17.88,17.88,17.99
47.77,17.79,17.79,17.88
47.77,17.87,17.87,17.79
47.77,17.97,17.97,17.87
47.77,17.99,17.99,17.97
47.77,17.97,17.97,17.99
47.77,17.97,17.97,17.97
47.77,17.99,17.99,17.97
47.77,18.0,18.0,17.99
47.77,18.0,18.0,18.0
47.77,18.0,18.0,18.0
47.77,18.0,18.0,18.0
47.77,18.0,18.0,18.0
47.77,18.01,18.01,18.0
47.77,18.01,18.01,18.01
35.28,18.01,18.01,18.01
35.28,18.01,18.01,18.01
35.28,18.01,18.01,18.01
35.28,18.01,18.01,18.01
35.28,18.01,18.01,18.01
35.28,18.01,18.01,18.01
35.28,18.01,18.01,18.01
35.28,18.01,18.01,18.01
35.28,18.01,18.01,18.01
35.28,18.01,18.01,18.01
35.28,18.01,18.01,18.01
35.28,18.01,18.01,18.01
35.28,18.01,18.01,18.01
35.28,18.01,18.01,18.01
35.28,18.96,18.96,18.01
35.28,19.41,19.41,18.96
35.28,19.23,19.23,19.41
35.28,19.08,19.08,19.23
35.28,19.22,19.22,19.08
35.28,19.38,19.38,19.22
35.28,19.41,19.41,19.38
35.28,19.37,19.37,19.41
35.28,19.37,19.37,19.37
35.28,19.41,19.41,19.37
33.66,19.44,19.44,19.41
33.66,19.44,19.44,19.44
33.66,19.43,19.43,19.44
33.66,19.43,19.43,19.43
33.66,19.44,19.44,19.43
33.66,20.24,20.24,19.44
33.66,20.61,20.61,20.24
33.66,20.45,20.45,20.61
33.66,20.33,20.33,20.45
33.66,20.45,20.45,20.33
33.66,20.59,20.59,20.45
33.66,20.6,20.6,20.59
33.66,20.57,20.57,20.6
33.66,20.58,20.58,20.57
33.66,20.61,20.61,20.58
33.66,20.62,20.62,20.61
33.66,20.62,20.62,20.62
33.66,20.63,20.63,20.62
33.66,20.63,20.63,20.63
33.66,21.38,21.38,20.63
33.66,21.74,21.74,21.38
33.66,21.6,21.6,21.74
33.66,21.48,21.48,21.6
33.66,21.58,21.58,21.48
33.66,21.71,21.71,21.58
33.66,21.74,21.74,21.71
33.66,21.71,21.71,21.74
30.43,21.71,21.71,21.71
30.43,21.74,21.74,21.71
30.430000000000003,21.76,21.76,21.74
30.430000000000003,21.76,21.76,21.76
30.43,21.75,21.75,21.76
30.43,21.75,21.75,21.75
30.430000000000003,21.76,21.76,21.75
30.43,21.77,21.77,21.76
30.43,21.77,21.77,21.77
30.43,21.77,21.77,21.77
30.43,21.77,21.77,21.77
30.43,21.77,21.77,21.77
30.43,21.77,21.77,21.77
30.43,21.77,21.77,21.77
30.43,21.77,21.77,21.77
30.43,21.77,21.77,21.77
30.43,21.77,21.77,21.77
30.43,21.77,21.77,21.77
30.43,21.77,21.77,21.77
30.43,21.77,21.77,21.77
30.43,21.77,21.77,21.77
28.219999999999995,22.63,22.63,21.77
28.219999999999995,23.04,23.04,22.63
28.22,28.22,28.22,23.04
28.22,28.22,28.22,28.22
28.22,28.22,28.22,28.22
28.22,28.22,28.22,28.22
28.22,28.22,28.22,28.22
28.22,28.22,28.22,28.22
28.22,28.22,28.22,28.22
28.22,28.22,28.22,28.22
28.22,28.22,28.22,28.22
28.22,28.22,28.22,28.22
28.22,28.22,28.22,28.22
28.22,28.22,28.22,28.22
28.22,28.22,28.22,28.22
28.22,28.22,28.22,28.22
28.22,28.22,28.22,28.22
37.01,36.03,36.03,28.22
37.01,34.84,34.84,36.03
37.01,28.44,28.44,34.84
37.01,25.6,25.6,28.44
37.01,26.6,26.6,25.6
37.01,27.22,27.22,26.6
37.01,26.18,26.18,27.22
37.01,25.07,25.07,26.18
37.01,24.88,24.88,25.07
37.01,25.06,25.06,24.88
37.01,24.97,24.97,25.06
37.01,24.69,24.69,24.97
37.01,24.54,24.54,24.69
37.01,24.54,24.54,24.54
37.01,24.54,24.54,24.54
37.01,24.49,24.49,24.54
25.73,24.44,24.44,24.49
25.73,24.43,24.43,24.44
25.73,24.43,24.43,24.43
25.73,25.33,25.33,24.43
29.310000000000002,25.74,25.74,25.33
29.31,25.55,25.55,25.74
29.310000000000002,25.41,25.41,25.55
29.31,25.54,25.54,25.41
29.309999999999995,25.69,25.69,25.54
29.31,25.71,25.71,25.69
29.31,25.68,25.68,25.71
29.309999999999995,25.69,25.69,25.68
29.31,25.72,25.72,25.69
29.31,25.73,25.73,25.72
29.31,25.73,25.73,25.73
29.31,25.73,25.73,25.73
29.310000000000002,25.74,25.74,25.73
29.31,25.75,25.75,25.74
29.31,25.75,25.75,25.75
29.310000000000002,25.74,25.74,25.75
27.01,25.74,25.74,25.74
27.01,25.75,25.75,25.74
27.25,25.75,25.75,25.75
27.25,25.75,25.75,25.75
27.25,25.75,25.75,25.75
27.25,25.75,25.75,25.75
27.25,25.75,25.75,25.75
27.25,25.75,25.75,25.75
27.25,25.75,25.75,25.75
27.25,25.75,25.75,25.75
27.25,26.56,26.56,25.75
27.25,27.25,27.25,26.56
27.25,27.25,27.25,27.25
27.25,27.25,27.25,27.25
27.25,27.25,27.25,27.25
27.25,27.25,27.25,27.25
27.25,27.25,27.25,27.25
27.25,27.25,27.25,27.25
28.98,28.98,28.98,27.25
28.98,28.98,28.98,28.98
28.98,28.96,28.96,28.98
28.98,28.71,28.71,28.96
28.98,28.48,28.48,28.71
28.98,28.41,28.41,28.48
27.98,27.98,27.98,28.41
27.98,27.98,27.98,27.98
27.98,27.98,27.98,27.98
27.98,27.98,27.98,27.98
27.98,27.98,27.98,27.98
27.98,27.98,27.98,27.98
27.98,27.98,27.98,27.98
27.98,27.98,27.98,27.98
27.98,27.98,27.98,27.98
28.85,28.85,28.85,27.98
28.85,28.85,28.85,28.85
28.850000000000005,28.62,28.62,28.85
28.850000000000005,28.42,28.42,28.62
28.85,28.37,28.37,28.42
28.85,28.37,28.37,28.37
28.85,28.34,28.34,28.37
28.85,28.29,28.29,28.34
28.85,28.25,28.25,28.29
28.850000000000005,28.24,28.24,28.25
28.850000000000005,28.24,28.24,28.24
28.85,28.23,28.23,28.24
28.85,28.22,28.22,28.23
28.85,28.21,28.21,28.22
28.85,28.21,28.21,28.21
28.85,28.21,28.21,28.21
28.85,28.21,28.21,28.21
28.85,28.21,28.21,28.21
28.85,28.85,28.85,28.21
28.85,28.85,28.85,28.85
28.85,28.85,28.85,28.85
28.85,28.85,28.85,28.85
28.85,28.85,28.85,28.85
28.85,28.85,28.85,28.85
28.85,28.85,28.85,28.85
28.85,28.85,28.85,28.85
29.85,29.85,29.85,28.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
32.17,32.17,32.17,29.85
32.17,32.17,32.17,32.17
32.17,32.17,32.17,32.17
32.17,32.17,32.17,32.17
32.17,32.17,32.17,32.17
32.17,32.17,32.17,32.17
32.17,32.09,32.09,32.17
32.17,31.88,31.88,32.09
32.17,31.71,31.71,31.88
32.17,31.66,31.66,31.71
32.17,31.65,31.65,31.66
32.17,31.61,31.61,31.65
32.17,31.56,31.56,31.61
32.17,31.54,31.54,31.56
32.17,31.53,31.53,31.54
32.17,31.52,31.52,31.53
32.17,31.51,31.51,31.52
32.17,31.5,31.5,31.51
32.17,31.49,31.49,31.5
32.17,31.49,31.49,31.49
32.17,31.49,31.49,31.49
32.17,31.49,31.49,31.49
32.17,31.48,31.48,31.49
32.17,31.48,31.48,31.48
32.17,31.48,31.48,31.48
30.38,30.38,30.38,31.48
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
30.38,30.38,30.38,30.38
157.58,157.58,157.58,30.38
157.58,157.58,157.58,157.58
157.58,142.83,142.83,157.58
157.58,104.2,104.2,142.83
157.58,75.39,75.39,104.2
157.58,67.09,67.09,75.39
157.58,64.3,64.3,67.09
157.57999999999998,56.83,56.83,64.3
157.58,48.28,48.28,56.83
157.58,43.72,43.72,48.28
157.58,42.2,42.2,43.72
157.58,40.7,40.7,42.2
157.58,38.59,38.59,40.7
157.58,36.94,36.94,38.59
157.58,36.17,36.17,36.94
157.58,35.74,35.74,36.17
157.58,35.25,35.25,35.74
157.58,34.77,34.77,35.25
157.58,34.46,34.46,34.77
157.58,34.3,34.3,34.46
157.58,34.18,34.18,34.3
157.58,34.05,34.05,34.18
157.58,33.95,33.95,34.05
157.58,33.89,33.89,33.95
157.58,33.85,33.85,33.89
157.58,33.81,33.81,33.85
157.58,33.78,33.78,33.81
157.58,33.77,33.77,33.78
157.58,33.75,33.75,33.77
157.58,33.74,33.74,33.75
157.58,33.73,33.73,33.74
157.58,33.73,33.73,33.73
157.58,33.73,33.73,33.73
157.58,33.72,33.72,33.73
157.58,33.71,33.71,33.72
157.58,33.71,33.71,33.71
157.58,33.72,33.72,33.71
157.58,29.32,29.32,33.72
157.58,27.26,27.26,29.32
157.58,28.13,28.13,27.26
157.57999999999998,28.81,28.81,28.13
157.58,28.18,28.18,28.81
157.58,27.41,27.41,28.18
157.58,27.3,27.3,27.41
157.58,27.48,27.48,27.3
157.58,27.46,27.46,27.48
157.58000000000004,27.28,27.28,27.46
157.58,27.18,27.18,27.28
157.58,27.19,27.19,27.18
157.58,27.2,27.2,27.19
157.58,27.17,27.17,27.2
157.58000000000004,27.14,27.14,27.17
11.360000000000001,11.36,11.36,27.14
11.360000000000001,11.36,11.36,11.36
11.360000000000001,11.36,11.36,11.36
11.360000000000001,11.36,11.36,11.36
11.360000000000001,11.36,11.36,11.36
11.360000000000001,11.36,11.36,11.36
11.360000000000001,11.36,11.36,11.36
11.360000000000001,11.36,11.36,11.36
11.360000000000001,11.36,11.36,11.36
11.360000000000001,11.36,11.36,11.36
11.360000000000001,11.36,11.36,11.36
11.360000000000001,11.36,11.36,11.36
11.360000000000001,11.36,11.36,11.36
108.17000000000002,101.49,101.49,11.36
108.17,108.17,108.17,101.49
108.17,55.09,55.09,108.17
108.17,29.36,29.36,55.09
108.16999999999999,41.35,41.35,29.36
108.17,51.68,51.68,41.35
108.17,44.9,44.9,51.68
108.17,35.49,35.49,44.9
108.17,34.25,34.25,35.49
108.17,36.89,36.89,34.25
34.05,34.05,34.05,36.89
34.05,34.05,34.05,34.05
34.05,34.05,34.05,34.05
34.05,34.05,34.05,34.05
56.96,35.19,35.19,34.05
56.96,34.93,34.93,35.19
56.96,33.92,33.92,34.93
56.96,33.49,33.49,33.92
56.96,33.63,33.63,33.49
56.96,33.71,33.71,33.63
56.96,33.54,33.54,33.71
56.96,33.36,33.36,33.54
56.96,33.33,33.33,33.36
56.96,33.35,33.35,33.33
56.96,33.34,33.34,33.35
56.96,33.29,33.29,33.34
56.96,33.27,33.27,33.29
56.96,33.27,33.27,33.27
56.96,33.27,33.27,33.27
56.96,33.26,33.26,33.27
56.96,33.25,33.25,33.26
56.96,33.25,33.25,33.25
56.96,33.25,33.25,33.25
56.96,33.24,33.24,33.25
56.96,33.24,33.24,33.24
56.96,33.24,33.24,33.24
56.96,33.24,33.24,33.24
56.96,33.24,33.24,33.24
56.96,33.24,33.24,33.24
56.96,33.24,33.24,33.24
56.96,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.24,33.24,33.24
40.4,33.17,33.17,33.24
40.4,33.14,33.14,33.17
40.4,33.15,33.15,33.14
40.4,33.16,33.16,33.15
40.4,33.15,33.15,33.16
40.4,33.13,33.13,33.15
40.4,33.13,33.13,33.13
40.4,33.14,33.14,33.13
40.4,33.14,33.14,33.14
40.4,33.66,33.66,33.14
40.4,33.9,33.9,33.66
40.4,33.8,33.8,33.9
40.4,33.72,33.72,33.8
40.4,33.79,33.79,33.72
40.4,33.88,33.88,33.79
40.4,33.9,33.9,33.88
40.4,33.88,33.88,33.9
40.4,33.88,33.88,33.88
40.4,33.9,33.9,33.88
40.4,33.91,33.91,33.9
40.4,33.91,33.91,33.91
40.4,33.91,33.91,33.91
40.4,33.91,33.91,33.91
40.4,33.91,33.91,33.91
40.4,33.92,33.92,33.91
40.4,33.92,33.92,33.92
43.3,33.92,33.92,33.92
43.3,33.92,33.92,33.92
43.3,34.31,34.31,33.92
43.3,34.49,34.49,34.31
43.3,34.42,34.42,34.49
43.3,34.36,34.36,34.42
43.3,34.41,34.41,34.36
43.3,34.48,34.48,34.41
43.3,34.49,34.49,34.48
43.3,34.48,34.48,34.49
